"id","URL","pled","goal","date","period","status","text_am","n_img","n_vid","n_pled_t","min_pled_t","max_pled_t","mean_pled_t","step_pled_t","cr_time","backed","created","site","rpg","platformer","shooter","fighting","survival","horror","strategy","arcade","simulator","mmo","indie","action","quest","adventure","mgp","cont","curr","success","is_site"
"627","https://www.kickstarter.com/projects/1480752551/kotosha-a-heart-beating-eye-catching-fun-to-play-t",163,8000,"2015-06-11",30,"ended",6,11,2,8,5,1500,305,213.571428571429,639,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.50488,0.294070292291489,"USD",0,0
"7539","https://www.kickstarter.com/projects/peterwhite/plague",1372,20000,"2012-03-15",45,"ended",375,6,0,13,1,3000,401.615384615385,249.916666666667,52,0,0,"artofpeterwhite.com",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.86932,0.193335512810344,"USD",0,1
"414","https://www.kickstarter.com/projects/1120698596/relapse",20.5,3417.3,"2015-11-26",35,"ended",324,7,0,10,0.98,976.37,210.507,108.376666666667,9,0,0,"relapse.ch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95976,0.274584553966372,"CHF",0,1
"922","https://www.kickstarter.com/projects/1600957808/paradise-falls",3.22,6438.4,"2014-10-18",28,"ended",440,2,0,3,16.1,72.43,42.9233333333333,28.165,6,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8456,0.195845271934679,"GBP",0,0
"39","https://www.kickstarter.com/projects/uglytrain/the-farlsworth-effect",245.43,2231.15,"2016-11-09",30,"ended",885,16,0,9,0.74,9668.3,1523.87333333333,1208.445,35,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.36187,0.310410512370753,"CAD",0,0
"2852","https://www.kickstarter.com/projects/ricethin/beans-the-coffee-shop-simulator",5602,5000,"2016-07-02",30,"ended",1843,27,1,14,1,5000,684.285714285714,384.538461538462,754,34,0,"whitethorndigital.com",0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.89102,0.647494237431153,"USD",1,1
"3779","https://www.kickstarter.com/projects/mgdsummit/midwest-game-developers-summit",11255,8000,"2014-03-05",30,"ended",1045,28,2,11,1,250,82.8181818181818,24.9,91,0,0,"mgdsummit.com",0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.420544,0.303493513020031,"USD",1,1
"6862","https://www.kickstarter.com/projects/masondixon/genio-playing-the-renaissance",4015.91,82530,"2014-03-25",35,"ended",1837,24,1,16,8.25,8253,1043.5925,549.65,664,32,0,"geniogame.com",0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0278,0.21863863121887,"GBP",0,1
"1992","https://www.kickstarter.com/projects/pepwuper/the-giant-of-the-river-thames-little-megans-giant",931,3456,"2010-08-17",30,"ended",1042,6,0,9,1,2500,492.888888888889,312.375,154,0,0,"pepwuper.com",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.575076,0.230172662748779,"USD",0,1
"7301","https://www.kickstarter.com/projects/1527746583/the-status-quo-project",6321,10000,"2011-08-22",45,"ended",1161,8,0,13,5,5000,563.846153846154,416.25,12,0,0,"miffedkittypress.com",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8592,0.230372768086248,"USD",0,1
"419","https://www.kickstarter.com/projects/cink/kaiser-and-the-chaos-clockworks",36,1000,"2015-11-28",30,"ended",185,0,0,6,5,100,44.1666666666667,19,1257,0,0,"my.orgsync.com",0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"USD",0,1
"1698","https://www.kickstarter.com/projects/1852809274/jiggy",0,2000,"2012-05-19",30,"ended",300,0,0,4,1,75,29,24.6666666666667,19,0,0,"gamerocketstudio.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"2800","https://www.kickstarter.com/projects/gbpatch/a-foretold-affair",2969,1500,"2016-08-22",25,"ended",2024,38,1,18,2,275,44.2777777777778,16.0588235294118,714,6,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.368847,0.314943333994433,"USD",1,0
"4245","https://www.kickstarter.com/projects/tresebrothers/heroes-of-steel-fantasy-rpg",20398,12000,"2013-01-31",30,"ended",4616,22,1,15,1,2000,348.066666666667,142.785714285714,586,19,0,"tresebrothers.com",1,0,0,1,0,0,1,0,0,0,0,1,1,1,5.299924,0.383748434659176,"USD",1,1
"4010","https://www.kickstarter.com/projects/tsh/chromancer-adaptive-strategy-online-trading-card-g",68319,60000,"2013-08-09",40,"ended",4596,34,5,21,1,6000,920.761904761905,299.95,654,12,0,"chromancer.com",0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.945834,0.254743777625027,"USD",1,1
"4257","https://www.kickstarter.com/projects/1937835192/sawena-an-indie-rpg-game",254.98,237.56,"2013-02-08",14,"ended",339,1,1,5,7.92,79.19,36.426,17.8175,2,0,0,"sawena.co.uk",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.589824,0.283775155237179,"GBP",1,1
"4741","https://www.kickstarter.com/projects/1707677377/mr-nitegore",690,75000,"2016-10-14",30,"ended",1334,9,0,10,5,1000,290.5,110.555555555556,126,0,0,"bencinstudios.com",0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.75128,0.275650462264143,"USD",0,1
"7030","https://www.kickstarter.com/projects/2125773144/bear-vs-methlab",1356.79,22701.48,"2016-07-26",35,"ended",904,27,0,11,2.27,3783.58,426.924545454545,378.131,19,3,0,"whiteboxgames.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73596,0.31168437113039,"CAD",0,1
"6750","https://www.kickstarter.com/projects/queuethulu/risque-2nd-attempt",1476,7500,"2012-09-05",60,"ended",546,5,0,8,10,2500,488.75,355.714285714286,175,5,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31566,0.298351354717068,"USD",0,0
"2251","https://www.kickstarter.com/projects/1949177640/lunatics-bane-dark-open-world-action-rpg",623,5000,"2015-04-15",29,"ended",816,17,1,13,1,1000,187.923076923077,83.25,1154,4,1,"outerbrainstudios.com",1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.7358,0.312986180072812,"USD",0,1
"8594","https://www.kickstarter.com/projects/jigfun/online-multiplayer-jigsaw-game",3294.79,15276,"2013-10-07",52,"ended",2655,27,0,6,1.61,402,105.593333333333,80.078,19,5,0,"jigfun.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.890929,0.305914803499119,"GBP",0,1
"3354","https://www.kickstarter.com/projects/1033400636/nephils-fall",32656,30000,"2015-02-25",35,"ended",2229,37,1,12,5,2500,366,226.818181818182,131,8,0,"nephilsfall.com",1,1,0,0,1,0,0,0,0,0,1,0,0,0,10.140658,0.196302100272508,"USD",1,1
"3528","https://www.kickstarter.com/projects/207991732/chosen-space-relaunced-space-mmo-rpg-strategy",10563.46,8766.36,"2014-09-15",32,"ended",2520,44,1,13,1.62,608.77,107.643846153846,50.5958333333333,89,14,0,"mmolab.com",1,0,0,0,0,0,1,0,0,1,0,1,0,0,5.528906,0.274682624936139,"GBP",1,1
"8229","https://www.kickstarter.com/projects/821551193/battle-tank-defence",91.56,15260,"2015-02-10",30,"ended",1122,14,0,8,1.53,152.6,44.06375,21.5814285714286,301,0,0,"tophatstudios.co.uk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71472,0.365305494793224,"GBP",0,1
"4711","https://www.kickstarter.com/projects/gmsarli/game-design-e20-system-evolved-roleplaying-gam-0",14605,10000,"2010-01-04",70,"ended",1309,1,1,5,20,1500,374,370,11,0,0,"gmsarligames.com",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.589824,0.309886080184416,"USD",1,1
"2882","https://www.kickstarter.com/projects/chillcrow/kologeon",35415,35000,"2016-06-09",29,"ended",1474,58,1,16,10,1500,265,99.3333333333333,62,4,0,"chillcrow.com",1,0,0,1,0,0,0,0,0,0,0,1,0,1,11.475399,0.263185638473029,"USD",1,1
"4566","https://www.kickstarter.com/projects/chaos680/core-of-innocence-an-epic-platform-adventure-game",1023,400,"2012-02-21",30,"ended",917,6,1,8,5,500,119.375,70.7142857142857,363,2,1,"puddinghatgames.com",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.788104,0.234461413522097,"USD",1,1
"2842","https://www.kickstarter.com/projects/427309577/timbertales",1698.68,1665.37,"2016-07-13",30,"ended",2439,10,2,10,1.11,832.69,130.565,92.3977777777778,2,0,0,"timbertales.net",0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.927088,0.370041441986976,"EUR",1,1
"6172","https://www.kickstarter.com/projects/1787675232/sam-suedetm-in-undercover-exposure",14290,5e+05,"2012-05-30",46,"ended",1710,14,0,17,15,10000,1288.52941176471,624.0625,14,3,0,"wisecrackgames.com",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.128864,0.278447215551344,"USD",0,1
"2118","https://www.kickstarter.com/projects/polygonworksllc/the-demons-will",0,2000,"2016-05-02",30,"ended",267,3,0,2,3,8,5.5,5,314,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18156,0.382011971370213,"USD",0,0
"5068","https://www.kickstarter.com/projects/salvadora/the-floor-is-made-of-lava-relaunch",2039.12,6387.23,"2016-04-29",30,"ended",971,16,0,10,0.8,1996.01,242.715,221.69,1421,4,1,"salvadorastudios.com",0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.217627,0.225448000728229,"CAD",0,1
"6741","https://www.kickstarter.com/projects/planetfulcrum/planet-fulcrum",3820.67,22317,"2015-03-27",30,"ended",1627,35,0,12,7.44,119.02,50.2133333333333,10.1436363636364,314,7,0,"planetfulcrum.com",0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.39328,0.314970010329323,"GBP",0,1
"100","https://www.kickstarter.com/projects/1437689269/stalk-first-person-horror-experience",30,10000,"2016-09-14",30,"ended",290,2,1,1,10,10,10,0,1,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5566,0.288513784752683,"USD",0,0
"6219","https://www.kickstarter.com/projects/1515615186/buck-a-game-about-a-real-dog",12685.25,69470.17,"2014-04-27",31,"ended",3648,51,3,14,9.26,370.51,139.932142857143,27.7884615384615,342,5,0,"buck-game.com",0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.596914,0.261546587243088,"AUD",0,1
"2823","https://www.kickstarter.com/projects/2016954345/discarded-angel",4255,2000,"2016-07-07",45,"ended",1012,12,0,9,5,100,40.5555555555556,11.875,1381,2,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,4.4676,0.305730352570144,"USD",1,0
"6341","https://www.kickstarter.com/projects/prototypex/timothy-zahns-parallax-a-retro-4x-conquer-the-gala",15505,5e+05,"2013-09-13",30,"ended",5086,22,0,17,10,5000,802.647058823529,311.875,171,0,0,"prototypexsoftware.com",0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.178813,0.32449031863217,"USD",0,1
"5574","https://www.kickstarter.com/projects/1505020512/riptide-revolution",0,100,"2015-09-08",30,"ended",49,0,0,3,10,40,23.3333333333333,15,434,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"USD",0,0
"7677","https://www.kickstarter.com/projects/1792416488/fire-the-government",152,30000,"2012-06-16",30,"ended",327,0,0,8,1,500,126.375,71.2857142857143,34,1,0,"sangrunstudios.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"3578","https://www.kickstarter.com/projects/749023221/pumpkin-online-a-farming-dating-sim-mmoprg",37129,30000,"2014-08-14",35,"ended",1286,76,2,17,1,3000,353.294117647059,187.4375,987,10,1,"sakura02.net",0,0,0,0,0,0,0,0,0,1,1,0,0,1,15.031693,0.226375235579505,"USD",1,1
"8018","https://www.kickstarter.com/projects/39232878/intergalactic-expedition-0",145,85000,"2013-05-10",30,"ended",2266,9,0,8,10,10000,1516.875,1427.14285714286,37,2,0,"imaginepic.com",0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.7612,0.332716481487845,"USD",0,1
"6661","https://www.kickstarter.com/projects/1910324258/apex-racing-league",5316.41,48678.2,"2016-10-25",31,"ended",1741,23,0,10,11.23,374.45,100.876,40.3577777777778,1293,6,0,"apexracingleague.net",0,0,0,0,0,0,1,1,0,0,0,1,0,0,5.829512,0.261811760617556,"CAD",0,1
"269","https://www.kickstarter.com/projects/1843808538/gembreak-a-peggle-style-puzzle-game-on-steroids",30.77,3002.19,"2016-03-29",30,"ended",188,3,0,1,7.51,7.51,7.51,0,832,0,0,"ballistastudios.net",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32476,0.168544170864538,"DKK",0,1
"5219","https://www.kickstarter.com/projects/1853707193/the-triangle-horror-pc-game",1088.94,12211.1,"2016-02-01",40,"ended",549,31,2,11,1.44,1436.6,224.763636363636,143.516,90,1,0,"thetrianglegame.pl",0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.8492,0.339937921483185,"GBP",0,1
"4313","https://www.kickstarter.com/projects/superhappy/dungeon-panic-an-adventure-in-friendship",13024,4000,"2012-11-21",30,"ended",1577,12,1,19,1,200,48.7368421052632,11.0555555555556,788,19,1,"yousuckthecomic.com",1,0,1,1,0,0,1,0,0,0,0,1,0,1,3.94141,0.255329023408743,"USD",1,1
"2475","https://www.kickstarter.com/projects/1170564254/rockdude",231.54,7469,"2013-07-08",30,"ended",1888,0,0,5,1.49,1493.8,317.58,373.0775,13,1,0,NA,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,"GBP",0,0
"3241","https://www.kickstarter.com/projects/221760054/microships",138,137,"2015-06-04",30,"ended",213,1,1,5,2,50,14.8,12,513,1,3,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.589824,0.438504343990381,"USD",1,0
"3445","https://www.kickstarter.com/projects/1762222735/exowar",998.37,963.06,"2014-10-22",60,"ended",283,6,1,4,1.61,48.15,20.4675,15.5133333333333,60,1,0,"neomex-games.com",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.961436,0.155680513731956,"GBP",1,1
"287","https://www.kickstarter.com/projects/wastebasketgames/shotgun-legend",3,2000,"2016-03-13",30,"ended",92,0,0,1,1,1,1,0,56,0,0,"wastebasket-games.itch.io",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"1979","https://www.kickstarter.com/projects/1836059116/supercell-a-video-game-with-a-unique-blend-of-stra-0",55,1200,"2010-10-19",36,"ended",887,0,0,9,1,500,108.444444444444,62.375,119,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"USD",0,0
"6401","https://www.kickstarter.com/projects/psychosorted/everstar-0",12002,850000,"2014-10-16",31,"ended",1478,42,0,11,5,10000,1555.45454545455,999.5,805,5,0,"psychosorted.com",1,0,0,1,0,0,0,0,0,0,0,1,0,1,6.899249,0.269231662915889,"USD",0,1
"6800","https://www.kickstarter.com/projects/1792548261/world-without-end-srpg-for-ios-and-android-by-stev",1821,15000,"2011-07-24",30,"ended",1503,14,0,11,1,1000,188.272727272727,99.9,2,0,0,"steveuy.com",1,0,0,0,0,0,1,0,0,0,0,1,0,1,3.94264,0.230557735442612,"USD",0,1
"8091","https://www.kickstarter.com/projects/829221897/free-kids-learning-ios-app",1.52,11379,"2013-07-17",30,"ended",236,2,0,2,7.59,75.86,41.725,68.27,6,0,0,"officialantanddec.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351156,0.345861507462666,"GBP",0,1
"5014","https://www.kickstarter.com/projects/221760054/the-morgue",243,15000,"2016-04-19",60,"ended",399,3,0,9,1,350,75.6666666666667,43.625,833,1,4,NA,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.57732,0.430989858763736,"USD",0,0
"6894","https://www.kickstarter.com/projects/593434943/monster-realm",13115,120000,"2013-05-01",30,"ended",2065,43,0,16,5,10000,1364.0625,666.333333333333,62,0,0,"sonicboomthailand.com",1,0,0,0,0,0,0,0,0,0,0,1,0,1,14.709453,0.352661033792427,"USD",0,1
"8511","https://www.kickstarter.com/projects/708028012/metro-defender-thrilling-new-genre-blending-ios-ga",3809,7000,"2013-11-05",30,"ended",1242,4,0,10,1,200,48.8,22.1111111111111,11,1,0,"silvershoegames.com",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.038934,0.354329820047929,"USD",0,1
"3397","https://www.kickstarter.com/projects/438269196/goetia",34188,30000,"2015-01-21",30,"ended",2115,46,2,19,5,2500,303.578947368421,138.611111111111,531,15,4,"frogsong-studios.com",0,0,0,0,0,0,0,0,0,0,1,0,1,1,14.567664,0.237831466232421,"USD",1,1
"2467","https://www.kickstarter.com/projects/rsceltd/smart-q45",343.33,5340.65,"2013-07-30",32,"ended",1959,21,0,11,1.53,381.47,64.6436363636364,37.994,10,5,0,"smartq45.com",0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.11246,0.277828778863421,"GBP",0,1
"7775","https://www.kickstarter.com/projects/studiosymposium/ex-oblivione-a-launcher-game-with-an-hp-lovecraft",2409,5000,"2012-10-03",30,"ended",894,8,0,8,1,1500,273.875,214.142857142857,100,0,0,"studio-symposium.com",0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.57214,0.272229986820998,"USD",0,1
"7942","https://www.kickstarter.com/projects/1895183955/build-a-world",1294.77,75895,"2013-03-21",30,"ended",1731,16,0,8,37.95,7589.5,1651.665,1078.79285714286,5,1,0,"buildaworld.net",0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.94836,0.307429885250905,"GBP",0,1
"6035","https://www.kickstarter.com/projects/annunziata/the-next-ecco-the-dolphin-adventure-game",55764,665000,"2013-03-25",35,"ended",2190,17,0,12,10,10000,1583.33333333333,908.181818181818,797,7,0,"playchemy.com",0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.661504,0.323060763595692,"USD",0,1
"2228","https://www.kickstarter.com/projects/648592395/mage-tower-a-tower-defense-card-game-pc-ios-androi",0,8000,"2015-06-22",22,"ended",1074,12,0,12,10,2000,240,180.909090909091,1349,6,2,"supermegagames.net",0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.728976,0.305406036561902,"USD",0,1
"3678","https://www.kickstarter.com/projects/1013046199/bermuda",3771.48,1857.87,"2014-05-29",30,"ended",682,16,6,7,4.64,102.18,49.0985714285714,16.2566666666667,298,1,0,"invertmouse.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.455146,0.395643453925272,"AUD",1,1
"538","https://www.kickstarter.com/projects/692951122/gangwars-arc",156.91,1538.3,"2015-09-14",7,"ended",158,4,0,3,15.38,76.91,43.5833333333333,30.765,9,0,0,"gangwarsrp.com",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.04176,0.334206747089276,"GBP",0,1
"1859","https://www.kickstarter.com/projects/shnfara/delta-velocity",0,6500,"2011-11-14",30,"ended",302,0,0,4,1,100,29,33,5,0,0,"ashnfara.webng.com",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"USD",0,1
"7634","https://www.kickstarter.com/projects/pandamoniumgames/the-end-saga-revival",371,20000,"2012-05-09",30,"ended",760,5,0,7,10,1000,347.142857142857,165,491,1,0,"pandamoniumgames.com",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.00124,0.296626156802585,"USD",0,1
"1427","https://www.kickstarter.com/projects/259974818/rhino-rage",60,2000,"2013-04-01",20,"ended",417,21,1,7,1,100,40.8571428571429,16.5,33,1,0,"thecriticalhippo.com",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.541606,0.423968971286152,"USD",0,1
"3747","https://www.kickstarter.com/projects/heartshapedgames/hero-generations",46190,32000,"2014-03-25",31,"ended",4151,43,2,13,10,800,170,65.8333333333333,1008,12,0,"heartshapedgames.com",0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.942625,0.260195148119071,"USD",1,1
"903","https://www.kickstarter.com/projects/nemico/no-firewood",36,10000,"2014-10-17",43,"ended",655,6,0,4,1,50,21.5,16.3333333333333,18,0,0,"nemico.co",0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.48104,0.419471508895156,"USD",0,1
"6301","https://www.kickstarter.com/projects/1238523886/the-hostage-trials",21244,90000,"2012-08-01",45,"ended",2516,7,5,14,5,5000,743.214285714286,384.230769230769,673,13,1,"gnarlytooth.com",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.21272,0.315606464055839,"USD",0,1
"3356","https://www.kickstarter.com/projects/1192934053/venue-vandals",1532,1000,"2015-02-27",27,"ended",924,9,1,6,10,180,76.6666666666667,34,21,17,0,"dracoalchemy18@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.320424,0.405926363700262,"USD",1,1
"3351","https://www.kickstarter.com/projects/347711/indies-crash-e3-get-indie-game-developers-into-e3",6769,4000,"2015-03-04",30,"ended",490,5,1,7,1,1000,211.571428571429,166.5,9,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.003544,0.310810706893461,"USD",1,0
"6234","https://www.kickstarter.com/projects/audojo/audojo-ipad-case-for-games",29736,240000,"2013-01-22",30,"ended",1067,10,1,7,1,1500,331.571428571429,249.833333333333,171,10,0,"audojo.com",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.51668,0.284635881004937,"USD",0,1
"6692","https://www.kickstarter.com/projects/989623526/fat-mask-a-party-puzzle-brawler",3666.13,15301.05,"2015-10-06",30,"ended",1591,49,3,17,9.18,1147.58,225.556470588235,71.15,339,2,0,"papercultgames.com",0,0,0,0,0,0,0,1,0,0,1,1,0,1,11.413868,0.359118541743474,"CAD",0,1
"5594","https://www.kickstarter.com/projects/457717924/rifles-war-has-just-begun",39.84,76625,"2015-08-31",30,"ended",111,0,0,6,7.66,766.25,237.535,151.718,3,0,0,NA,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"GBP",0,0
"1323","https://www.kickstarter.com/projects/1456512976/lumin",262,3000,"2013-08-09",30,"ended",733,8,0,7,1,250,67.2857142857143,41.5,11,0,0,"gambitmag.com",0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.036734,0.238179037245077,"USD",0,1
"8298","https://www.kickstarter.com/projects/2047664948/dynasty-chess-the-ultimate-strategy-board-game",0,30000,"2014-03-07",21,"ended",231,3,0,9,10,2000,512.222222222222,248.75,648,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.53557,0.300699533608222,"USD",0,0
"2331","https://www.kickstarter.com/projects/955058340/frost-a-survival-game",175,1750,"2014-09-03",45,"ended",359,0,0,5,25,1000,305,243.75,44,0,0,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"USD",0,0
"7601","https://www.kickstarter.com/projects/crazemaze/craze-maze-an-ios-game",51,15000,"2012-04-19",30,"ended",597,0,0,5,1,50,18.2,12.25,7,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"USD",0,0
"7111","https://www.kickstarter.com/projects/toastmobile/endeavor",955,80000,"2014-02-03",30,"ended",659,21,0,13,5,5000,505.769230769231,416.25,606,0,0,"toastmobile.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43768,0.31461252478089,"USD",0,1
"1274","https://www.kickstarter.com/projects/tyg/ninjarama",761,10000,"2013-10-17",33,"ended",274,9,0,8,1,500,89.25,71.2857142857143,17,6,0,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.453555,0.285063169118227,"USD",0,0
"3915","https://www.kickstarter.com/projects/jaytholen/dropsy",24921,14000,"2013-10-23",32,"ended",2598,58,6,10,1,550,171.6,61,1360,34,6,"jaytholen.net",0,0,0,0,0,0,0,1,0,0,1,0,0,1,6.55083,0.318406010707011,"USD",1,1
"8136","https://www.kickstarter.com/projects/squirrelmedia/headbutt",1414,12500,"2014-01-22",36,"ended",911,7,0,13,1,5000,756.615384615385,416.583333333333,7,7,0,"headbutttrivia.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.496,0.307718112422748,"USD",0,1
"3919","https://www.kickstarter.com/projects/1307515311/night-in-the-woods",209375,50000,"2013-10-23",30,"ended",1530,19,1,14,1,5000,658.642857142857,384.538461538462,590,4,0,"nightinthewoods.com",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.969672,0.200137173848028,"USD",1,1
"2533","https://www.kickstarter.com/projects/2025872909/throne-tactics-a-free-to-play-strategy-game-for-an",250,10000,"2012-10-23",30,"ended",1565,20,0,7,1,250,69.1428571428571,41.5,98,5,0,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.388644,0.32349454770803,"USD",0,0
"2444","https://www.kickstarter.com/projects/677164210/skies-of-fire-ios-android-windows",127.42,9556.2,"2013-11-12",30,"ended",1407,28,0,12,1.59,796.35,169.3575,72.2509090909091,77,4,0,"war-interactive.com",0,0,1,0,1,0,0,0,0,0,0,1,0,0,6.170525,0.343089683707612,"GBP",0,1
"4704","https://www.kickstarter.com/projects/brett/8-bit-cities-real-world-maps-that-look-like-80s-v",3870,3000,"2010-03-08",30,"ended",330,1,1,4,10,200,75,63.3333333333333,390,18,0,"vector.io",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.589824,0.369792793291735,"USD",1,1
"452","https://www.kickstarter.com/projects/upfrontfleastudios/project-alter",502,1249,"2015-10-28",30,"ended",1260,8,0,7,1,250,55.8571428571429,41.5,16,0,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.96832,0.350631795313922,"USD",0,0
"7529","https://www.kickstarter.com/projects/seanyoung/backyard-zombies",165,400,"2012-03-05",30,"ended",158,0,0,4,5,100,35,31.6666666666667,10,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,0
